Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
HYUNDAI MOTOR INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
JAGUAR LAND ROVER INDIA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
KIA INDIA PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MAHINDRA & MAHINDRA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MARUTI SUZUKI INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MERCEDES-BENZ INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MG MOTOR INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
NISSAN MOTOR INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
PORSCHE AG GERMANY,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
RENAULT INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
SKODA AUTO AS,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TATA MOTORS PASSENGER VEHICLES LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TATA PASSENGER ELECTRIC MOBILITY LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
AUTOMOBILI LAMBORGHINI S.P.A,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
BMW INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
BYD INDIA PRIVATE LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
