Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HERO MOTOCORP LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA CARS INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HYUNDAI MOTOR INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
INDIA KAWASAKI MOTORS PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
KIA INDIA PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
MARUTI SUZUKI INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SYAN AGRO INDUSTRY,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TATA MOTORS PASSENGER VEHICLES LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
TVS MOTOR COMPANY LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
